Bid Price,Bid Quantity,Ask Price,Ask Quantity
0.00260720,5.58000000,0.00271750,30.15000000
0.00260710,4.38000000,0.00271760,2.95000000
0.00260700,5.18000000,0.00271770,0.25000000
0.00260690,15.08000000,0.00271780,0.88000000
0.00260680,0.20000000,0.00271790,0.53000000
0.00260670,0.99000000,0.00271800,2.82000000
0.00260660,2.08000000,0.00271810,8.99000000
0.00260650,81.29000000,0.00271820,0.18000000
0.00260640,10.56000000,0.00271830,545.21000000
0.00260630,1.86000000,0.00271840,1.05000000
0.00260620,6.63000000,0.00271850,104.23000000
0.00260610,2.06000000,0.00271860,0.52000000
0.00260600,0.44000000,0.00271870,7.18000000
0.00260590,1.40000000,0.00271880,8.07000000
0.00260580,0.72000000,0.00271890,1.81000000
0.00260570,0.61000000,0.00271900,55.55000000
0.00260560,27.19000000,0.00271910,0.12000000
0.00260550,2.32000000,0.00271920,0.11000000
0.00260540,11.90000000,0.00271930,1.70000000
0.00260530,1.12000000,0.00271940,11.33000000
0.00260520,4.17000000,0.00271950,13.12000000
0.00260510,0.69000000,0.00271960,19.33000000
0.00260500,8.64000000,0.00271970,4.01000000
0.00260490,0.28000000,0.00271980,1.30000000
0.00260480,150.67000000,0.00271990,0.59000000
0.00260470,4.25000000,0.00272000,63.96000000
0.00260460,1.00000000,0.00272010,2.01000000
0.00260450,0.41000000,0.00272020,0.60000000
0.00260430,6.48000000,0.00272030,2.60000000
0.00260420,9.96000000,0.00272040,0.58000000
0.00260410,1.00000000,0.00272050,5.68000000
0.00260400,2.00000000,0.00272060,14.17000000
0.00260390,3.51000000,0.00272070,60.32000000
0.00260380,0.07000000,0.00272080,1.15000000
0.00260370,3.54000000,0.00272090,1.44000000
0.00260360,0.94000000,0.00272100,4.56000000
0.00260350,19.88000000,0.00272110,1.79000000
0.00260340,5.21000000,0.00272120,6.29000000
0.00260330,60.48000000,0.00272130,0.54000000
0.00260320,0.86000000,0.00272140,385.59000000
0.00260310,14.60000000,0.00272150,0.31000000
0.00260300,1.70000000,0.00272160,35.54000000
0.00260290,1.41000000,0.00272170,0.57000000
0.00260280,3.85000000,0.00272180,2.59000000
0.00260270,1.36000000,0.00272190,1.58000000
0.00260260,1.10000000,0.00272200,5.02000000
0.00260250,5.49000000,0.00272210,5.42000000
0.00260230,0.88000000,0.00272220,1.06000000
0.00260220,0.43000000,0.00272230,13.78000000
0.00260200,104.19000000,0.00272240,0.28000000
0.00260190,1.63000000,0.00272250,2.67000000
0.00260180,629.00000000,0.00272260,0.36000000
0.00260170,2.22000000,0.00272270,0.91000000
0.00260150,0.31000000,0.00272280,0.10000000
0.00260140,0.08000000,0.00272290,291.71000000
0.00260130,2.39000000,0.00272300,17.96000000
0.00260120,15.06000000,0.00272310,1.01000000
0.00260110,0.44000000,0.00272320,3.48000000
0.00260100,47.78000000,0.00272330,0.32000000
0.00260090,1.48000000,0.00272340,3.09000000
0.00260080,42.49000000,0.00272350,0.07000000
0.00260070,1.22000000,0.00272360,2.12000000
0.00260060,289.64000000,0.00272370,0.40000000
0.00260050,1.35000000,0.00272380,4.48000000
0.00260040,96.36000000,0.00272390,105.00000000
0.00260030,3.93000000,0.00272400,1.44000000
0.00260020,17.95000000,0.00272410,1.01000000
0.00260010,6.55000000,0.00272420,2.87000000
0.00260000,256.11000000,0.00272430,1.77000000
0.00259990,4.77000000,0.00272440,13.75000000
0.00259980,0.08000000,0.00272450,2.69000000
0.00259970,13.64000000,0.00272460,51.22000000
0.00259960,7.21000000,0.00272470,1.26000000
0.00259950,1.00000000,0.00272480,0.07000000
0.00259940,1.02000000,0.00272490,0.64000000
0.00259930,2.18000000,0.00272500,101.24000000
0.00259920,6.89000000,0.00272510,3.80000000
0.00259910,2.15000000,0.00272520,8.36000000
0.00259900,23.22000000,0.00272540,1.24000000
0.00259890,9.24000000,0.00272550,3.05000000
0.00259880,0.51000000,0.00272560,2.40000000
0.00259870,0.14000000,0.00272570,1.05000000
0.00259860,7.48000000,0.00272590,3.70000000
0.00259850,2.86000000,0.00272600,18.90000000
0.00259840,2.38000000,0.00272610,8.58000000
0.00259830,50.74000000,0.00272620,3.88000000
0.00259820,0.94000000,0.00272630,0.17000000
0.00259810,3.88000000,0.00272640,0.21000000
0.00259800,2.09000000,0.00272650,1.29000000
0.00259790,2.69000000,0.00272660,1.30000000
0.00259780,3.14000000,0.00272670,3.32000000
0.00259770,0.34000000,0.00272680,31.30000000
0.00259760,0.38000000,0.00272690,0.54000000
0.00259750,1.84000000,0.00272700,7.59000000
0.00259730,0.17000000,0.00272710,5.02000000
0.00259720,0.80000000,0.00272720,0.58000000
0.00259710,2.15000000,0.00272740,1.23000000
0.00259700,0.85000000,0.00272750,1.15000000
0.00259690,1.27000000,0.00272760,45.11000000
0.00259680,50.69000000,0.00272770,0.26000000
0.00259670,0.85000000,0.00272780,1.34000000
0.00259660,9.42000000,0.00272790,1.44000000
0.00259650,58.39000000,0.00272800,0.98000000
0.00259640,4.77000000,0.00272810,6.19000000
0.00259630,12.02000000,0.00272820,2.00000000
0.00259620,2.85000000,0.00272830,0.52000000
0.00259610,2.72000000,0.00272840,1.00000000
0.00259600,3.87000000,0.00272850,191.72000000
0.00259590,0.43000000,0.00272860,3.40000000
0.00259580,12.00000000,0.00272870,0.15000000
0.00259570,2.70000000,0.00272880,6.64000000
0.00259560,3.55000000,0.00272890,2.11000000
0.00259550,3.90000000,0.00272900,1.44000000
0.00259540,1.27000000,0.00272910,0.74000000
0.00259530,1.74000000,0.00272920,1.63000000
0.00259520,3.04000000,0.00272930,0.22000000
0.00259510,2.15000000,0.00272940,3.38000000
0.00259500,6.99000000,0.00272950,2.28000000
0.00259490,0.80000000,0.00272960,1.38000000
0.00259480,11.78000000,0.00272980,1.65000000
0.00259470,16.78000000,0.00272990,0.96000000
0.00259460,1.67000000,0.00273000,131.18000000
0.00259450,2.21000000,0.00273010,0.47000000
0.00259440,4.10000000,0.00273020,1.88000000
0.00259430,11.28000000,0.00273030,3.21000000
0.00259420,0.92000000,0.00273040,1.20000000
0.00259410,0.69000000,0.00273050,2.96000000
0.00259400,0.93000000,0.00273060,0.82000000
0.00259390,4.14000000,0.00273070,2081.66000000
0.00259380,0.38000000,0.00273080,1.09000000
0.00259370,5.03000000,0.00273090,0.25000000
0.00259360,1.71000000,0.00273100,8.67000000
0.00259350,2.53000000,0.00273110,169.40000000
0.00259340,20.40000000,0.00273120,7.54000000
0.00259330,32.97000000,0.00273130,0.67000000
0.00259320,0.25000000,0.00273150,4.74000000
0.00259310,348.56000000,0.00273160,2.22000000
0.00259300,0.76000000,0.00273170,1.56000000
0.00259290,7.74000000,0.00273180,0.11000000
0.00259280,3.67000000,0.00273190,0.83000000
0.00259270,0.19000000,0.00273200,12.00000000
0.00259260,1.47000000,0.00273210,4.34000000
0.00259250,1.81000000,0.00273220,2.00000000
0.00259240,1.28000000,0.00273230,3.23000000
0.00259230,4.18000000,0.00273250,1.36000000
0.00259220,1.67000000,0.00273260,2.21000000
0.00259210,15.00000000,0.00273270,1.53000000
0.00259200,3.63000000,0.00273280,0.26000000
0.00259190,5.11000000,0.00273290,0.50000000
0.00259180,0.79000000,0.00273300,32.17000000
0.00259170,2.20000000,0.00273310,1.32000000
0.00259160,0.21000000,0.00273320,0.59000000
0.00259150,2.20000000,0.00273330,43.22000000
0.00259140,5.58000000,0.00273340,0.40000000
0.00259130,1.79000000,0.00273350,0.14000000
0.00259120,3.32000000,0.00273360,6.37000000
0.00259110,1.22000000,0.00273370,11.80000000
0.00259100,26.65000000,0.00273380,2.02000000
0.00259090,4.67000000,0.00273390,4.21000000
0.00259080,8.64000000,0.00273400,6.14000000
0.00259060,1.10000000,0.00273410,0.17000000
0.00259050,1.36000000,0.00273420,0.25000000
0.00259040,2.55000000,0.00273430,33.35000000
0.00259030,0.30000000,0.00273440,0.38000000
0.00259020,2.72000000,0.00273450,2.72000000
0.00259010,7.07000000,0.00273460,0.11000000
0.00259000,59.67000000,0.00273470,3.19000000
0.00258990,1.31000000,0.00273480,10.17000000
0.00258980,3.58000000,0.00273490,0.51000000
0.00258970,4.78000000,0.00273500,352.30000000
0.00258960,0.11000000,0.00273510,5.27000000
0.00258950,0.43000000,0.00273520,3.04000000
0.00258940,1.02000000,0.00273530,8.39000000
0.00258930,0.48000000,0.00273540,16.10000000
0.00258920,292.66000000,0.00273550,0.12000000
0.00258900,5.45000000,0.00273560,3.70000000
0.00258890,0.30000000,0.00273570,1.50000000
0.00258880,4.28000000,0.00273580,33.96000000
0.00258870,1.65000000,0.00273590,1.19000000
0.00258860,6.19000000,0.00273600,3.98000000
0.00258850,69.58000000,0.00273620,1.91000000
0.00258840,2.93000000,0.00273630,3.96000000
0.00258830,0.80000000,0.00273640,42.05000000
0.00258820,0.86000000,0.00273650,0.50000000
0.00258810,4.77000000,0.00273660,1.37000000
0.00258800,0.34000000,0.00273670,0.74000000
0.00258790,20.29000000,0.00273680,748.86000000
0.00258780,0.91000000,0.00273690,0.19000000
0.00258770,2.40000000,0.00273700,72.72000000
0.00258760,0.30000000,0.00273710,1.80000000
0.00258750,1.19000000,0.00273720,0.17000000
0.00258740,0.08000000,0.00273740,0.48000000
0.00258730,1.45000000,0.00273750,6.73000000
0.00258720,0.59000000,0.00273760,16.43000000
0.00258710,2.45000000,0.00273770,1.27000000
0.00258700,0.31000000,0.00273780,15.17000000
0.00258690,2.97000000,0.00273790,0.20000000
0.00258680,7.00000000,0.00273800,20.50000000
0.00258660,5.23000000,0.00273810,3.62000000
0.00258650,51.84000000,0.00273820,0.95000000
0.00258640,0.78000000,0.00273830,204.09000000
0.00258630,1.69000000,0.00273840,0.15000000
0.00258620,0.31000000,0.00273850,3.17000000
0.00258610,1.05000000,0.00273860,0.85000000
0.00258600,10.37000000,0.00273870,1.56000000
0.00258590,0.10000000,0.00273880,0.90000000
0.00258580,2.60000000,0.00273890,59.70000000
0.00258570,3.65000000,0.00273900,89.84000000
0.00258560,0.72000000,0.00273910,0.57000000
0.00258550,3.82000000,0.00273920,0.48000000
0.00258540,0.22000000,0.00273930,1.66000000
0.00258530,56.61000000,0.00273940,1.19000000
0.00258520,9.89000000,0.00273950,2.29000000
0.00258510,1.33000000,0.00273960,0.52000000
0.00258500,8.59000000,0.00273970,4.60000000
0.00258490,0.05000000,0.00273980,1.71000000
0.00258480,12.22000000,0.00274000,113.70000000
0.00258470,2.03000000,0.00274010,2.24000000
0.00258460,0.64000000,0.00274020,92.23000000
0.00258450,4.28000000,0.00274040,15.43000000
0.00258440,10.44000000,0.00274050,1.31000000
0.00258430,0.45000000,0.00274060,1.18000000
0.00258420,0.64000000,0.00274070,26.27000000
0.00258410,13.50000000,0.00274080,1.83000000
0.00258400,7.52000000,0.00274090,0.22000000
0.00258390,0.09000000,0.00274100,2.05000000
0.00258380,1.44000000,0.00274110,1.24000000
0.00258370,5.45000000,0.00274120,5.16000000
0.00258360,0.83000000,0.00274130,0.52000000
0.00258350,1.32000000,0.00274150,0.69000000
0.00258340,0.59000000,0.00274160,7.56000000
0.00258330,3.64000000,0.00274170,0.31000000
0.00258320,1.87000000,0.00274180,0.31000000
0.00258310,6.10000000,0.00274190,1.23000000
0.00258300,1.48000000,0.00274200,2.22000000
0.00258290,217.21000000,0.00274210,3.51000000
0.00258280,1.93000000,0.00274220,91.22000000
0.00258270,4.27000000,0.00274230,0.42000000
0.00258260,4.25000000,0.00274240,0.59000000
0.00258250,4.71000000,0.00274250,11.14000000
0.00258240,1.46000000,0.00274270,0.13000000
0.00258230,1.53000000,0.00274280,11.45000000
0.00258220,1.00000000,0.00274290,0.55000000
0.00258210,1.16000000,0.00274300,2.79000000
0.00258200,3.41000000,0.00274310,3.05000000
0.00258190,0.90000000,0.00274330,1.20000000
0.00258180,2.24000000,0.00274340,21.10000000
0.00258170,1.78000000,0.00274360,0.39000000
0.00258160,0.68000000,0.00274370,1.06000000
0.00258150,1.56000000,0.00274380,1.21000000
0.00258140,0.27000000,0.00274390,5.41000000
0.00258130,1.57000000,0.00274400,2.51000000
0.00258120,1.31000000,0.00274410,0.44000000
0.00258110,0.04000000,0.00274420,38.53000000
0.00258100,24.12000000,0.00274430,0.50000000
0.00258090,1.66000000,0.00274440,2.50000000
0.00258080,4.02000000,0.00274450,0.75000000
0.00258070,3.52000000,0.00274460,13.63000000
0.00258060,3.25000000,0.00274470,0.13000000
0.00258030,0.38000000,0.00274480,2.31000000
0.00258020,1000.30000000,0.00274490,20.51000000
0.00258010,0.84000000,0.00274500,345.26000000
0.00258000,147.56000000,0.00274510,10.16000000
0.00257980,0.89000000,0.00274520,1.85000000
0.00257970,1.24000000,0.00274530,3.84000000
0.00257960,11.97000000,0.00274540,179.43000000
0.00257950,0.28000000,0.00274550,10.96000000
0.00257940,5.88000000,0.00274560,2.42000000
0.00257930,0.15000000,0.00274570,0.08000000
0.00257920,1.13000000,0.00274580,218.60000000
0.00257910,0.06000000,0.00274590,3.01000000
0.00257900,6.44000000,0.00274600,8.33000000
0.00257890,0.59000000,0.00274610,49.43000000
0.00257880,0.58000000,0.00274620,0.04000000
0.00257870,2.35000000,0.00274630,0.49000000
0.00257860,5.90000000,0.00274640,12.14000000
0.00257850,3.83000000,0.00274650,0.39000000
0.00257840,0.37000000,0.00274660,4.39000000
0.00257830,0.31000000,0.00274670,17.46000000
0.00257820,2.90000000,0.00274680,0.19000000
0.00257810,0.15000000,0.00274690,296.16000000
0.00257800,0.46000000,0.00274700,30.05000000
0.00257790,291.55000000,0.00274710,1.00000000
0.00257780,0.07000000,0.00274720,1.41000000
0.00257770,30.03000000,0.00274730,0.10000000
0.00257760,0.83000000,0.00274740,5.69000000
0.00257750,9.77000000,0.00274760,0.19000000
0.00257740,2.81000000,0.00274770,3.30000000
0.00257730,1.68000000,0.00274780,27.31000000
0.00257720,14.35000000,0.00274790,1.21000000
0.00257710,4.15000000,0.00274800,3.88000000
0.00257700,6.20000000,0.00274810,1.45000000
0.00257690,0.95000000,0.00274820,0.12000000
0.00257680,4.79000000,0.00274830,0.87000000
0.00257670,0.95000000,0.00274840,1.62000000
0.00257660,1.24000000,0.00274850,39.99000000
0.00257650,4.80000000,0.00274860,5.83000000
0.00257630,19.88000000,0.00274870,0.86000000
0.00257620,2.67000000,0.00274880,1.89000000
0.00257610,10.79000000,0.00274890,3.14000000
0.00257600,61.44000000,0.00274900,310.08000000
0.00257590,6.71000000,0.00274910,0.46000000
0.00257580,0.48000000,0.00274920,0.77000000
0.00257570,1.14000000,0.00274930,0.20000000
0.00257560,0.15000000,0.00274940,20.40000000
0.00257550,1.72000000,0.00274970,5.74000000
0.00257540,11.94000000,0.00274980,4.37000000
0.00257520,4.41000000,0.00274990,2.30000000
0.00257510,0.55000000,0.00275000,1554.55000000
0.00257500,41.05000000,0.00275010,1.48000000
0.00257490,6.45000000,0.00275040,10.14000000
0.00257480,0.25000000,0.00275050,0.29000000
0.00257470,0.08000000,0.00275070,0.45000000
0.00257460,1.88000000,0.00275100,5.48000000
0.00257450,0.58000000,0.00275110,3.56000000
0.00257440,0.05000000,0.00275120,46.36000000
0.00257430,4.48000000,0.00275130,1.96000000
0.00257420,19.17000000,0.00275140,2.34000000
0.00257410,0.82000000,0.00275150,2.79000000
0.00257400,1.47000000,0.00275160,0.35000000
0.00257390,1.63000000,0.00275170,0.20000000
0.00257380,4.56000000,0.00275180,0.34000000
0.00257370,50.21000000,0.00275200,11.53000000
0.00257360,0.58000000,0.00275210,3.81000000
0.00257350,0.52000000,0.00275220,1.43000000
0.00257340,0.83000000,0.00275230,19.77000000
0.00257330,1.86000000,0.00275240,34.95000000
0.00257310,0.22000000,0.00275250,5.62000000
0.00257290,5.01000000,0.00275260,1.25000000
0.00257280,0.95000000,0.00275270,9.37000000
0.00257270,3.01000000,0.00275280,2.35000000
0.00257250,1.53000000,0.00275290,1.62000000
0.00257240,3.99000000,0.00275300,2.21000000
0.00257230,1.24000000,0.00275310,0.75000000
0.00257220,61.31000000,0.00275320,0.50000000
0.00257210,1.98000000,0.00275330,1.94000000
0.00257200,16.78000000,0.00275340,0.24000000
0.00257190,4.27000000,0.00275360,10.74000000
0.00257180,61.06000000,0.00275370,3.09000000
0.00257170,0.44000000,0.00275380,0.09000000
0.00257160,3.86000000,0.00275390,8.52000000
0.00257150,3.21000000,0.00275400,19.40000000
0.00257140,81.57000000,0.00275410,2.16000000
0.00257130,2.40000000,0.00275420,0.56000000
0.00257120,15.65000000,0.00275430,0.28000000
0.00257110,6.72000000,0.00275440,0.06000000
0.00257100,21.58000000,0.00275450,1.48000000
0.00257090,0.59000000,0.00275460,19.68000000
0.00257080,5.79000000,0.00275470,0.21000000
0.00257070,6.03000000,0.00275480,0.44000000
0.00257060,4.29000000,0.00275490,1.47000000
0.00257040,0.70000000,0.00275500,113.08000000
0.00257030,203.47000000,0.00275510,3.81000000
0.00257020,0.73000000,0.00275520,14.65000000
0.00257010,0.72000000,0.00275530,41.51000000
0.00257000,106.96000000,0.00275540,6.22000000
0.00256990,1.44000000,0.00275550,0.51000000
0.00256980,3.83000000,0.00275560,4.15000000
0.00256970,1.57000000,0.00275570,0.18000000
0.00256960,0.77000000,0.00275580,0.04000000
0.00256950,4.11000000,0.00275590,5.80000000
0.00256940,0.92000000,0.00275600,13.17000000
0.00256930,0.33000000,0.00275610,1.08000000
0.00256920,1.78000000,0.00275620,0.26000000
0.00256910,41.50000000,0.00275640,12.82000000
0.00256900,1.06000000,0.00275650,0.05000000
0.00256890,3.40000000,0.00275660,0.96000000
0.00256880,0.59000000,0.00275670,2.15000000
0.00256870,0.62000000,0.00275680,36.71000000
0.00256860,0.10000000,0.00275690,0.96000000
0.00256850,22.16000000,0.00275700,54.29000000
0.00256840,0.10000000,0.00275710,5.31000000
0.00256830,1.37000000,0.00275720,0.99000000
0.00256820,0.18000000,0.00275730,0.05000000
0.00256810,3.99000000,0.00275750,109.53000000
0.00256800,3.96000000,0.00275760,4.85000000
0.00256790,1.28000000,0.00275770,0.56000000
0.00256780,0.77000000,0.00275780,0.09000000
0.00256770,3.44000000,0.00275790,4.84000000
0.00256760,0.11000000,0.00275800,10.59000000
0.00256750,0.05000000,0.00275810,1.84000000
0.00256740,44.82000000,0.00275830,101.82000000
0.00256730,2.00000000,0.00275850,1.30000000
0.00256720,1.34000000,0.00275860,0.92000000
0.00256710,1.18000000,0.00275870,1.28000000
0.00256700,167.70000000,0.00275880,0.10000000
0.00256690,3.83000000,0.00275890,0.92000000
0.00256680,1.75000000,0.00275900,39.13000000
0.00256670,2.02000000,0.00275910,293.64000000
0.00256660,348.54000000,0.00275920,38.29000000
0.00256650,2.74000000,0.00275930,0.04000000
0.00256640,0.56000000,0.00275940,0.07000000
0.00256630,0.49000000,0.00275950,10.62000000
0.00256620,2.00000000,0.00275960,3.70000000
0.00256610,0.65000000,0.00275970,4.42000000
0.00256600,2.97000000,0.00275980,5.47000000
0.00256590,1.23000000,0.00275990,6.48000000
0.00256580,0.63000000,0.00276000,234.34000000
0.00256570,0.75000000,0.00276010,9.83000000
0.00256560,1.10000000,0.00276020,0.48000000
0.00256540,0.29000000,0.00276030,3.40000000
0.00256530,0.44000000,0.00276040,2.40000000
0.00256520,2.27000000,0.00276050,0.94000000
0.00256510,2.90000000,0.00276070,1.53000000
0.00256500,200.28000000,0.00276080,2.97000000
0.00256490,1.21000000,0.00276090,0.10000000
0.00256480,2.72000000,0.00276100,2.20000000
0.00256470,0.64000000,0.00276110,171.10000000
0.00256460,2.31000000,0.00276120,1.32000000
0.00256450,1.91000000,0.00276130,0.34000000
0.00256440,5.56000000,0.00276140,1.69000000
0.00256410,1.94000000,0.00276150,16.28000000
0.00256400,1.08000000,0.00276160,3.27000000
0.00256390,3.30000000,0.00276170,0.16000000
0.00256380,1.10000000,0.00276180,4.26000000
0.00256370,0.84000000,0.00276190,0.10000000
0.00256360,0.55000000,0.00276200,3.61000000
0.00256350,2.43000000,0.00276210,73.49000000
0.00256340,1.71000000,0.00276220,0.26000000
0.00256320,1.83000000,0.00276230,6.04000000
0.00256310,13.91000000,0.00276240,1.04000000
0.00256300,22.56000000,0.00276250,0.18000000
0.00256290,0.05000000,0.00276270,0.43000000
0.00256280,3.64000000,0.00276280,0.24000000
0.00256270,1.26000000,0.00276290,1.13000000
0.00256250,0.38000000,0.00276300,4.05000000
0.00256240,0.95000000,0.00276330,8.27000000
0.00256230,0.55000000,0.00276340,17.83000000
0.00256220,31.81000000,0.00276350,0.47000000
0.00256210,54.52000000,0.00276360,2.56000000
0.00256200,3.47000000,0.00276370,2.15000000
0.00256190,0.56000000,0.00276390,0.17000000
0.00256180,0.23000000,0.00276400,21.60000000
0.00256170,1.16000000,0.00276410,30.78000000
0.00256160,0.96000000,0.00276420,0.30000000
0.00256150,5.36000000,0.00276430,9.90000000
0.00256140,3.33000000,0.00276440,5.44000000
0.00256130,2.31000000,0.00276450,1.49000000
0.00256120,3.43000000,0.00276460,0.11000000
0.00256110,2.25000000,0.00276470,1.58000000
0.00256100,21.21000000,0.00276480,20.00000000
0.00256090,1.37000000,0.00276490,7.29000000
0.00256080,4.54000000,0.00276500,4.83000000
0.00256060,3.67000000,0.00276510,5.50000000
0.00256050,1.56000000,0.00276520,2.40000000
0.00256040,0.40000000,0.00276540,3.00000000
0.00256030,0.99000000,0.00276550,2.87000000
0.00256020,1.32000000,0.00276570,0.04000000
0.00256010,2.05000000,0.00276580,0.12000000
0.00256000,248.53000000,0.00276590,3.54000000
0.00255990,0.17000000,0.00276600,3.52000000
0.00255980,8.74000000,0.00276610,3.84000000
0.00255970,0.16000000,0.00276620,40.00000000
0.00255960,1.50000000,0.00276630,10.19000000
0.00255950,1.13000000,0.00276640,0.15000000
0.00255940,3.79000000,0.00276650,0.26000000
0.00255930,16.54000000,0.00276660,7.26000000
0.00255920,4.75000000,0.00276670,0.90000000
0.00255910,1.17000000,0.00276680,1.00000000
0.00255900,2.25000000,0.00276690,0.55000000
0.00255890,495.43000000,0.00276700,0.10000000
0.00255880,1.13000000,0.00276710,1.92000000
0.00255870,0.15000000,0.00276730,79.79000000
0.00255860,10.47000000,0.00276740,0.08000000
0.00255850,0.58000000,0.00276750,21.03000000
0.00255840,0.73000000,0.00276760,0.50000000
0.00255830,0.11000000,0.00276770,1.00000000
0.00255820,0.65000000,0.00276780,2.30000000
0.00255800,250.55000000,0.00276800,1.74000000
0.00255790,0.53000000,0.00276820,8.36000000
0.00255780,0.84000000,0.00276830,0.04000000
0.00255760,9.94000000,0.00276840,0.42000000
0.00255750,1.22000000,0.00276850,0.44000000
0.00255740,0.10000000,0.00276860,1.04000000
0.00255730,0.53000000,0.00276870,1.19000000
0.00255720,201.24000000,0.00276880,0.24000000
0.00255710,0.91000000,0.00276890,0.20000000
0.00255700,0.91000000,0.00276900,0.30000000
0.00255690,1.50000000,0.00276910,5.24000000
0.00255680,9.50000000,0.00276930,15.26000000
0.00255660,4.23000000,0.00276940,0.81000000
0.00255650,1.10000000,0.00276950,3.15000000
0.00255640,3.21000000,0.00276960,1.56000000
0.00255630,1.85000000,0.00276970,2.08000000
0.00255620,3.64000000,0.00276980,0.94000000
0.00255610,12.73000000,0.00276990,5.04000000
0.00255600,1.86000000,0.00277000,573.85000000
0.00255590,0.22000000,0.00277020,0.08000000
0.00255580,1.09000000,0.00277030,0.54000000
0.00255570,0.77000000,0.00277040,0.77000000
0.00255560,2.62000000,0.00277050,0.20000000
0.00255550,4.14000000,0.00277060,0.39000000
0.00255540,0.74000000,0.00277070,0.22000000
0.00255530,296.56000000,0.00277080,0.34000000
0.00255520,0.19000000,0.00277090,0.63000000
0.00255510,1.51000000,0.00277100,0.50000000
0.00255500,12.49000000,0.00277110,0.10000000
0.00255490,0.07000000,0.00277120,0.15000000
0.00255480,0.25000000,0.00277130,294.34000000
0.00255470,3.98000000,0.00277140,1.73000000
0.00255460,3.81000000,0.00277150,0.72000000
0.00255450,2.18000000,0.00277160,1.75000000
